24287 53 udp CON 0.000997 146 178 31 29 0 0 dns 585757.25 714142.4375 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424254898 1424254898 0.009 0.009 0.0 0.0 0.0 0 0   3 3 2 4 1 1 1 0
47439 53 udp INT 9e-06 264 0 60 0 0 0 dns 117333328.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424252702 1424252702 0.009 0.0 0.0 0.0 0.0 0 0   42 42 42 42 42 19 42 0
1043 53 udp INT 1e-05 114 0 254 0 0 0 dns 45600000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424252070 1424252070 0.01 0.0 0.0 0.0 0.0 0 2   32 32 10 10 10 10 32 1
26624 22 tcp FIN 12.785202 48880 85554 31 29 144 199 ssh 30536.55273 53454.92188 626 682 255 255 4028128057 4028428503 78 125 0 0 1406.804614 1351.239247 1424255614 1424255627 20.488614 18.884157 0.000787 0.000619 0.000168 0 0   1 1 5 6 1 1 1 0
53891 51478 tcp FIN 0.021679 3302 40690 31 29 7 21 - 1195996.125 14747543.0 54 56 255 255 1984295288 1984597659 61 727 0 0 22.26597 21.176483 1424251577 1424251577 0.410231 0.390759 0.00069 0.000568 0.000122 0 0   4 5 5 2 1 1 1 0
40464 38477 tcp FIN 0.059201 3926 55486 31 29 7 27 - 522558.75 7387848.5 66 68 255 255 2841390053 719118198 59 816 0 0 59.471609 58.219815 1424253043 1424253043 0.905354 0.875672 0.000655 0.000529 0.000126 0 0   3 6 6 2 1 1 2 0
26085 80 tcp FIN 1.316331 1684 10168 31 29 3 5 http 9505.208008 58368.29688 14 18 255 255 1839226866 4019645293 120 565 1 3924 9559.222797 8368.607811 1424259222 1424259223 101.228459 77.399471 0.000661 0.000534 0.000127 0 0   1 2 4 4 1 1 5 0
7811 1723 tcp FIN 0.470716 756 268 254 252 2 1 - 11573.85742 3806.966309 10 6 255 255 2217591088 2277321407 76 45 0 0 2655.117413 93.479102 1424261602 1424261603 52.190667 71.659398 0.156886 0.112411 0.044475 0 1   2 2 3 2 1 1 26 1
26616 60502 tcp FIN 0.021823 3390 44906 31 29 7 22 - 1220730.375 16178161.0 56 58 255 255 1732796945 3891740195 61 774 0 0 21.939039 21.299 1424261645 1424261645 0.398259 0.38075 0.000629 0.000496 0.000133 0 0   1 1 2 2 1 1 2 0
26734 61349 tcp FIN 0.004626 4352 2456 31 29 7 7 - 7109382.0 4012105.75 18 18 255 255 689889969 692872369 242 136 0 0 12.63638 0.323595 1424252251 1424252251 0.254059 0.244118 0.000593 0.000473 0.00012 0 0   8 5 5 8 1 1 5 0
44799 53 udp CON 0.001076 146 178 31 29 0 0 dns 542750.9375 661710.0 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424259097 1424259097 0.009 0.009 0.0 0.0 0.0 0 0   1 2 3 2 1 1 1 0
55544 24070 udp CON 0.157144 536 304 31 29 0 0 - 20465.30664 11607.18848 4 4 0 0 0 0 134 76 0 0 66.460969 67.905352 1424253149 1424253150 47.003 48.020332 0.0 0.0 0.0 0 0   6 4 4 5 1 1 4 0
41321 111 udp INT 8e-06 168 0 254 0 0 0 - 84000000.0 0.0 2 0 0 0 0 0 84 0 0 0 0.0 0.0 1424254328 1424254328 0.008 0.0 0.0 0.0 0.0 0 2   2 2 1 1 1 1 1 1
51448 53 udp CON 0.000976 146 178 31 29 0 0 dns 598360.6875 729508.1875 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424251561 1424251561 0.009 0.004 0.0 0.0 0.0 0 0   2 5 4 2 2 1 2 0
50481 53 udp CON 0.001013 146 178 31 29 0 0 dns 576505.4375 702862.75 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424256728 1424256728 0.009 0.007 0.0 0.0 0.0 0 0   3 1 6 1 1 1 1 0
47439 53 udp INT 5e-06 114 0 254 0 0 0 dns 91200000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424253906 1424253906 0.005 0.0 0.0 0.0 0.0 0 2   16 16 17 16 16 16 16 1
0 0 unas INT 3e-06 200 0 254 0 0 0 - 266666656.0 0.0 2 0 0 0 0 0 100 0 0 0 0.0 0.0 1424258842 1424258842 0.003 0.0 0.0 0.0 0.0 0 2   5 5 1 2 1 1 5 1
44998 8051 tcp FIN 0.227227 8928 320 31 29 4 1 ftp-data 291901.9375 9400.291016 14 6 255 255 3209862804 3509213006 638 53 0 0 1614.092842 69.001219 1424254350 1424254350 17.479 45.33 0.000591 0.000457 0.000134 0 0   3 3 10 5 1 1 5 0
47439 53 udp INT 3e-06 264 0 60 0 0 0 dns 352000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424258875 1424258875 0.003 0.0 0.0 0.0 0.0 0 0   20 20 14 14 14 14 20 0
56519 26546 tcp FIN 0.064954 2854 30470 31 29 7 17 - 343874.125 3674723.75 46 48 255 255 2736220810 675719498 62 635 0 0 0.0 80.028763 1424261214 1424261214 1.436489 1.370021 0.000707 0.00056 0.000147 0 0   2 4 3 2 1 1 1 0
63384 36812 tcp FIN 0.042979 3390 41008 31 29 7 22 - 619837.625 7501524.5 56 58 255 255 2199273586 2199556483 61 707 0 0 53.520142 51.495102 1424256409 1424256409 0.775909 0.743649 0.00073 0.000585 0.000145 0 0   5 10 4 1 1 1 1 0
1043 53 udp INT 9e-06 114 0 254 0 0 0 dns 50666664.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424252910 1424252910 0.009 0.0 0.0 0.0 0.0 0 2   23 23 23 24 23 12 23 1
1043 53 udp INT 9e-06 114 0 254 0 0 0 dns 50666664.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424255196 1424255196 0.009 0.0 0.0 0.0 0.0 0 2   25 25 17 16 16 16 25 1
1043 53 udp INT 7e-06 264 0 60 0 0 0 dns 150857136.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424260264 1424260264 0.007 0.0 0.0 0.0 0.0 0 0   27 27 18 18 18 18 27 0
46598 2161 udp CON 0.001605 536 304 31 29 0 0 - 2003738.375 1136448.625 4 4 0 0 0 0 134 76 0 0 0.58077 0.256687 1424251855 1424251855 0.414667 0.186 0.0 0.0 0.0 0 0   3 7 7 7 1 1 3 0
47439 53 udp INT 9e-06 114 0 254 0 0 0 dns 50666664.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424253181 1424253181 0.009 0.0 0.0 0.0 0.0 0 2   27 27 27 27 27 15 27 1
2451 33083 tcp FIN 0.220445 4862 82782 31 29 7 36 - 174374.5625 2969266.5 84 86 255 255 3525411670 1410975187 58 963 0 0 218.002372 210.608239 1424250270 1424250270 2.717531 2.587071 0.00069 0.000541 0.000149 0 0   3 4 3 3 1 1 1 0
47439 53 udp INT 1e-05 114 0 254 0 0 0 dns 45600000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424253516 1424253516 0.01 0.0 0.0 0.0 0.0 0 2   34 34 18 18 18 18 34 1
16090 6881 tcp FIN 0.018431 1540 1644 31 29 4 4 - 626770.125 674081.6875 16 18 255 255 1356511578 3513292885 96 91 0 0 72.351692 1.963223 1424254794 1424254794 1.1836 1.054177 0.000637 0.000505 0.000132 0 0   10 7 8 9 6 1 8 0
19532 25 tcp FIN 0.613807 37360 3380 31 29 18 8 smtp 477570.2813 43010.26172 52 42 255 255 4016522806 4088887857 718 80 0 0 894.56413 28.527793 1424250514 1424250515 12.029 14.959756 0.000549 0.000453 9.6e-05 0 0   1 1 3 5 1 1 2 0
47439 53 udp INT 7e-06 264 0 60 0 0 0 dns 150857136.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424251698 1424251698 0.007 0.0 0.0 0.0 0.0 0 0   49 49 38 38 38 17 49 0
47439 53 udp INT 8e-06 264 0 60 0 0 0 dns 132000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424261863 1424261863 0.008 0.0 0.0 0.0 0.0 0 0   35 35 19 19 19 19 35 0
0 0 unas INT 3e-06 200 0 254 0 0 0 - 266666656.0 0.0 2 0 0 0 0 0 100 0 0 0 0.0 0.0 1424251717 1424251717 0.003 0.0 0.0 0.0 0.0 0 2   3 3 1 1 1 1 3 1
59882 80 tcp FIN 1.046763 1684 10168 31 29 3 5 http 11953.04102 73399.61719 14 18 255 255 3499347920 3504627800 120 565 1 3924 8772.957891 7682.073705 1424257521 1424257522 80.492308 61.544941 0.000609 0.000496 0.000113 0 0   2 3 4 3 1 1 1 0
62837 53 udp CON 0.001137 132 164 31 29 0 0 dns 464379.9375 576956.875 2 2 0 0 0 0 66 82 0 0 0.0 0.0 1424251103 1424251103 0.008 0.007 0.0 0.0 0.0 0 0   2 3 1 2 1 1 1 0
28789 143 tcp FIN 1.113988 7824 15296 31 29 30 32 - 55727.70703 108977.8281 122 126 255 255 2326260201 181148742 64 121 0 0 565.275913 557.907056 1424259756 1424259757 9.203752 8.907744 0.000645 0.000517 0.000128 0 0   1 2 2 1 1 1 1 0
3203 80 tcp FIN 1.271201 1684 10168 31 29 3 5 http 9842.660156 60440.48047 14 18 255 255 2970912240 2980810598 120 565 1 3924 8992.841763 7873.92247 1424256769 1424256770 97.757849 74.748294 0.000593 0.000474 0.000119 0 0   3 2 5 4 2 2 2 0
64996 25 tcp FIN 0.59676 37416 3276 31 29 18 8 smtp 491949.875 42831.28906 52 40 255 255 435211115 530491428 720 82 0 0 980.601048 32.122912 1424258887 1424258888 11.694569 15.287615 0.000662 0.000539 0.000123 0 0   1 1 3 6 1 1 2 0
16050 143 tcp FIN 0.614629 7818 14976 31 29 30 32 - 100925.9297 193391.4688 122 126 255 255 2075506851 2076455229 64 119 0 0 416.505234 405.931579 1424251295 1424251295 5.205407 4.912696 0.000676 0.000538 0.000138 0 0   3 7 2 2 1 1 1 0
4140 34073 tcp FIN 0.223374 8928 320 31 29 4 1 ftp-data 296936.9688 9562.438477 14 6 255 255 298912521 608521814 638 53 0 0 1580.150131 67.529188 1424252037 1424252037 17.182616 44.526 0.00077 0.000599 0.000171 0 0   3 3 4 2 1 1 3 0
19114 36547 tcp FIN 0.035923 2646 25564 31 29 7 15 - 575230.375 5563678.0 42 44 255 255 2592818339 2611117414 63 581 0 0 0.0 60.077746 1424250071 1424250071 0.912846 0.819093 0.00084 0.000699 0.000141 0 0   7 4 3 6 1 1 2 0
1043 53 udp INT 2e-06 264 0 60 0 0 0 dns 528000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424260698 1424260698 0.002 0.0 0.0 0.0 0.0 0 0   34 34 12 12 12 12 34 0
0 0 sctp INT 1e-05 152 0 254 0 0 0 - 60800000.0 0.0 2 0 0 0 0 0 76 0 0 0 0.0 0.0 1424259393 1424259393 0.01 0.0 0.0 0.0 0.0 0 2   1 1 2 1 1 1 1 1
10084 41643 tcp FIN 0.03963 320 1866 31 29 1 2 ftp-data 53898.5625 329649.25 6 8 255 255 1756570144 1760819440 53 233 0 0 532.736844 12.890361 1424255904 1424255904 7.8558 5.452 0.001621 0.001463 0.000158 0 0   3 3 3 5 1 1 6 0
25948 61880 tcp FIN 0.015788 2974 31328 31 29 7 18 - 1476057.75 15557132.0 48 50 255 255 3507380016 1374909233 62 627 0 0 18.273446 17.596193 1424255996 1424255996 0.3365 0.31102 0.000678 0.000545 0.000133 0 0   7 7 4 6 1 1 3 0
41076 53 udp CON 0.001068 130 162 31 29 0 0 dns 486891.4063 606741.5625 2 2 0 0 0 0 65 81 0 0 0.0 0.0 1424256076 1424256076 0.009 0.007 0.0 0.0 0.0 0 0   2 5 3 3 1 1 1 0
1043 53 udp INT 8e-06 264 0 60 0 0 0 dns 132000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424261190 1424261190 0.008 0.0 0.0 0.0 0.0 0 0   30 30 18 18 18 18 30 0
35026 11561 tcp FIN 0.103918 3806 50952 31 29 7 26 - 288458.2188 3863045.75 64 66 255 255 498118313 2728414169 59 772 0 0 88.680979 88.166792 1424260072 1424260072 1.644667 1.615484 0.000658 0.000522 0.000136 0 0   2 1 1 1 1 1 1 0
56474 53 udp CON 0.001018 146 178 31 29 0 0 dns 573673.875 699410.625 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424250478 1424250478 0.009 0.002 0.0 0.0 0.0 0 0   3 1 1 5 3 1 1 0
42827 53 udp CON 0.001018 146 178 31 29 0 0 dns 573673.875 699410.625 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424252229 1424252229 0.009 0.009 0.0 0.0 0.0 0 0   1 2 3 2 1 1 1 0
29035 61430 udp CON 0.001795 512 304 31 29 0 0 - 1711420.625 1016155.938 4 4 0 0 0 0 128 76 0 0 0.644175 0.31844 1424255841 1424255841 0.46 0.229667 0.0 0.0 0.0 0 0   4 5 4 3 1 1 5 0
12628 25 tcp FIN 0.597822 37390 3380 31 29 18 8 smtp 490728.0 44160.30078 52 42 255 255 2746198883 631180691 719 80 0 0 893.363934 28.252537 1424260838 1424260838 11.715 14.569195 0.000594 0.000482 0.000112 0 0   1 2 1 2 1 1 1 0
41946 6881 tcp FIN 0.016892 1540 1644 31 29 4 4 - 683874.0625 735496.125 16 18 255 255 1923066556 4073981731 96 91 0 0 65.88625 1.908487 1424252400 1424252400 1.105533 1.02675 0.000583 0.000462 0.000121 0 0   4 5 5 5 2 1 2 0
21397 53 udp CON 0.001194 130 162 31 29 0 0 dns 435510.875 542713.5625 2 2 0 0 0 0 65 81 0 0 0.0 0.0 1424252859 1424252859 0.009 0.007 0.0 0.0 0.0 0 0   3 4 3 2 1 1 3 0
47439 53 udp INT 5e-06 264 0 60 0 0 0 dns 211200000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424252011 1424252011 0.005 0.0 0.0 0.0 0.0 0 0   36 36 13 13 13 13 36 0
47439 53 udp INT 7e-06 264 0 60 0 0 0 dns 150857136.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424253461 1424253461 0.007 0.0 0.0 0.0 0.0 0 0   50 50 15 15 15 15 50 0
29510 62116 tcp FIN 0.018808 2958 32374 31 29 7 18 - 1232241.625 13495109.0 48 50 255 255 3748390881 3748664158 62 647 0 0 24.196984 23.203951 1424252564 1424252564 0.40213 0.372673 0.000651 0.000538 0.000113 0 0   6 5 4 4 1 1 1 0
1043 53 udp INT 3e-06 264 0 60 0 0 0 dns 352000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424260031 1424260031 0.003 0.0 0.0 0.0 0.0 0 0   18 18 18 18 18 18 18 0
15311 22 tcp FIN 0.005971 3728 5474 31 29 7 7 ssh 4839390.5 7028638.5 32 24 255 255 2199957351 50685586 117 228 0 0 12.173656 0.329943 1424251810 1424251810 0.192613 0.228348 0.000715 0.000575 0.00014 0 0   2 1 2 2 2 1 4 0
37000 35241 tcp FIN 0.071024 3598 48874 31 29 7 24 - 398625.8125 5416310.0 60 62 255 255 2291185215 2299253362 60 788 0 0 0.0 73.528741 1424250808 1424250808 1.198542 1.17505 0.000652 0.000517 0.000135 0 0   9 9 4 10 1 1 1 0
37598 6881 tcp FIN 0.017777 1540 1644 31 29 4 4 - 649828.4375 698880.5625 16 18 255 255 3536075132 1396193918 96 91 0 0 71.29679 1.951829 1424254615 1424254615 1.163667 1.019 0.000635 0.000451 0.000184 0 0   6 7 6 8 6 1 6 0
47439 53 udp INT 8e-06 264 0 60 0 0 0 dns 132000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424259030 1424259030 0.008 0.0 0.0 0.0 0.0 0 0   49 49 45 45 45 15 49 0
1043 53 udp INT 2e-06 264 0 60 0 0 0 dns 528000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424254448 1424254448 0.002 0.0 0.0 0.0 0.0 0 0   41 41 22 22 22 22 41 0
52653 22 tcp CON 0.501423 14880 25410 31 29 43 56 - 236096.0625 403300.2188 180 192 255 255 2116482342 2116773351 83 132 0 0 193.600886 194.65541 1424250414 1424250415 2.832898 2.67769 0.000645 0.000524 0.000121 0 0   10 4 5 5 2 2 5 0
52508 53 udp CON 0.001057 146 178 31 29 0 0 dns 552507.0625 673604.5 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424257226 1424257226 0.009 0.007 0.0 0.0 0.0 0 0   4 2 2 3 2 1 1 0
1043 53 udp INT 3e-06 114 0 254 0 0 0 dns 152000000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424261862 1424261862 0.003 0.0 0.0 0.0 0.0 0 2   21 21 5 5 5 5 21 1
39617 6881 tcp FIN 0.287867 13246 548216 31 29 21 197 - 366530.375 15200491.0 230 438 255 255 3082035534 935713646 58 1252 0 0 74.718839 38.678878 1424256096 1424256096 1.26114 0.657604 0.000629 0.00049 0.000139 0 0   9 9 6 11 6 1 6 0
1043 53 udp INT 7e-06 264 0 60 0 0 0 dns 150857136.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424259275 1424259275 0.007 0.0 0.0 0.0 0.0 0 0   13 13 13 13 13 13 13 0
38959 25 tcp FIN 0.021092 37266 3276 31 29 18 8 smtp 13863076.0 1211833.875 52 40 255 255 783392071 784466135 717 82 0 0 22.907122 1.061507 1424253565 1424253565 0.41438 0.528769 0.000616 0.000464 0.000152 0 0   1 2 3 3 1 1 2 0
62529 25 tcp FIN 0.024368 37360 3380 31 29 18 8 smtp 12029547.0 1083388.125 52 42 255 255 2817311217 668726839 718 80 0 0 27.587449 1.066278 1424261081 1424261081 0.490265 0.581951 0.000632 0.000503 0.000129 0 0   2 2 4 5 2 2 3 0
1043 53 udp INT 2e-06 264 0 60 0 0 0 dns 528000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424259081 1424259081 0.002 0.0 0.0 0.0 0.0 0 0   41 41 12 12 12 9 41 0
1878 111 udp CON 0.00466 568 312 31 29 0 0 - 731330.4375 401716.7188 4 4 0 0 0 0 142 78 0 0 1.7079 1.426707 1424257859 1424257859 1.212667 1.013333 0.0 0.0 0.0 0 0   12 3 3 3 1 1 3 0
1043 53 udp INT 8e-06 264 0 60 0 0 0 dns 132000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424252372 1424252372 0.008 0.0 0.0 0.0 0.0 0 0   23 23 23 23 23 23 23 0
45231 6141 tcp FIN 0.006315 3984 2456 31 29 7 7 - 4767062.5 2939034.0 18 18 255 255 1119328081 1122560799 221 136 0 0 18.625763 0.501583 1424250488 1424250488 0.351235 0.343176 0.000599 0.000478 0.000121 0 0   6 5 6 3 1 1 3 0
55651 5190 tcp FIN 0.004347 1470 1728 31 29 5 4 - 2583851.0 2953761.25 22 14 255 255 3671578782 1526498397 67 123 0 0 12.758135 0.382653 1424261294 1424261294 0.207 0.278385 0.000744 0.000593 0.000151 0 0   4 9 6 5 1 1 5 0
13359 41474 tcp FIN 0.381382 4512 3080 31 29 7 7 - 91268.07813 62467.55469 28 30 255 255 3701681733 1581467577 161 103 0 0 755.880579 18.866898 1424256566 1424256566 14.113592 13.132345 0.000733 0.000539 0.000194 0 0   6 10 5 3 1 1 3 0
45754 6776 tcp FIN 0.005163 4352 2456 31 29 7 7 - 6369940.0 3594809.25 18 18 255 255 1716230475 1719527978 242 136 0 0 14.083212 0.350564 1424252547 1424252547 0.285588 0.271941 0.000663 0.000537 0.000126 0 0   5 5 1 1 1 1 2 0
1043 53 udp INT 2e-06 264 0 60 0 0 0 dns 528000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424253204 1424253204 0.002 0.0 0.0 0.0 0.0 0 0   32 32 23 23 23 23 32 0
47439 53 udp INT 5e-06 114 0 254 0 0 0 dns 91200000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424255175 1424255175 0.005 0.0 0.0 0.0 0.0 0 2   27 27 19 18 18 18 27 1
47439 53 udp INT 1.2e-05 264 0 60 0 0 0 dns 88000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424252150 1424252150 0.012 0.0 0.0 0.0 0.0 0 0   38 38 15 15 15 15 38 0
47439 53 udp INT 1e-05 114 0 254 0 0 0 dns 45600000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424253589 1424253589 0.01 0.0 0.0 0.0 0.0 0 2   26 26 13 13 13 8 26 1
35927 21 tcp CON 0.543452 1478 1636 31 29 6 7 ftp 20932.84961 23082.07422 26 24 255 255 872102466 3095183039 57 68 0 0 1473.137384 40.713527 1424258755 1424258756 21.7172 23.608391 0.000569 0.000457 0.000112 0 0 2 2 2 6 4 2 2 3 0
47439 53 udp INT 2e-06 264 0 60 0 0 0 dns 528000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424261636 1424261636 0.002 0.0 0.0 0.0 0.0 0 0   37 37 19 19 19 19 37 0
44788 5190 tcp FIN 0.009194 1920 4312 31 29 6 6 - 1594953.25 3596258.5 22 24 255 255 306484933 306793655 87 180 0 0 31.001691 24.554321 1424251506 1424251506 0.419381 0.372696 0.000774 0.000614 0.00016 0 0   1 4 1 1 1 1 1 0
26589 111 tcp FIN 0.686152 564 354 254 252 2 1 - 5922.88623 3614.359619 10 8 255 255 73679998 2786239512 56 44 0 0 5642.760136 130.401852 1424253232 1424253233 74.529111 90.22943 0.108591 0.054539 0.054052 0 1   1 1 1 1 1 1 1 1
19817 5190 tcp FIN 2.838075 14088 45624 31 29 39 59 - 39491.55859 127937.4297 180 192 255 255 3652764020 1503463804 78 238 0 0 1156.06054 1119.008572 1424260635 1424260638 15.942293 14.856058 0.000694 0.000559 0.000135 0 0   5 2 2 5 1 1 1 0
1114 54131 tcp FIN 0.323335 8928 320 31 29 4 1 ftp-data 205137.0938 6606.151855 14 6 255 255 3200730819 4045503008 638 53 0 0 2083.040958 84.916852 1424250711 1424250711 24.871923 64.547 0.000593 0.000469 0.000124 0 0   3 3 5 3 1 1 4 0
0 0 bbn-rcc INT 3e-06 180 0 254 0 0 0 - 239999984.0 0.0 2 0 0 0 0 0 90 0 0 0 0.0 0.0 1424258741 1424258741 0.003 0.0 0.0 0.0 0.0 0 2   10 10 9 8 8 8 10 1
0 0 cphb INT 4e-06 200 0 254 0 0 0 - 200000000.0 0.0 2 0 0 0 0 0 100 0 0 0 0.0 0.0 1424258809 1424258809 0.004 0.0 0.0 0.0 0.0 0 2   3 3 2 3 2 2 3 1
1043 53 udp INT 6e-06 114 0 254 0 0 0 dns 76000000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424259127 1424259127 0.006 0.0 0.0 0.0 0.0 0 2   27 27 11 11 11 11 27 1
1043 53 udp INT 2e-06 264 0 60 0 0 0 dns 528000000.0 0.0 2 0 0 0 0 0 132 0 0 0 0.0 0.0 1424253228 1424253228 0.002 0.0 0.0 0.0 0.0 0 0   45 45 33 33 33 21 45 0
61980 59947 tcp FIN 0.023833 2958 32796 31 29 7 18 - 972433.1875 10788739.0 48 50 255 255 522344472 2680050741 62 656 0 0 31.345572 30.828927 1424253336 1424253336 0.500574 0.475694 0.000659 0.000522 0.000137 0 0   5 6 4 2 1 1 2 0
3555 51720 udp CON 0.001682 552 304 31 29 0 0 - 1969084.375 1084423.25 4 4 0 0 0 0 138 76 0 0 0.615654 0.286384 1424256849 1424256849 0.439333 0.207 0.0 0.0 0.0 0 0   10 4 4 5 1 1 3 0
64426 4533 udp CON 0.001718 536 304 31 29 0 0 - 1871944.125 1061699.625 4 4 0 0 0 0 134 76 0 0 0.602926 0.30995 1424261948 1424261948 0.429333 0.224667 0.0 0.0 0.0 0 0   5 2 1 1 1 1 1 0
49721 53 udp CON 0.000973 146 178 31 29 0 0 dns 600205.5625 731757.4375 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424252141 1424252141 0.009 0.002 0.0 0.0 0.0 0 0   1 1 2 6 1 1 4 0
1103 53422 tcp FIN 0.02268 3390 44906 31 29 7 22 - 1174603.25 15566843.0 56 58 255 255 2315025995 174538205 61 774 0 0 22.346065 21.418818 1424261675 1424261675 0.404909 0.388421 0.000711 0.000537 0.000174 0 0   5 4 1 8 1 1 1 0
11815 5268 udp CON 0.001797 520 304 31 29 0 0 - 1736227.125 1015025.063 4 4 0 0 0 0 130 76 0 0 0.633096 0.32645 1424251795 1424251795 0.451667 0.236333 0.0 0.0 0.0 0 0   2 6 6 6 1 1 2 0
26435 25 tcp FIN 0.793887 37390 3380 31 29 18 8 smtp 369533.6875 33254.10156 52 42 255 255 264233236 2465112559 719 80 0 0 1111.351693 34.55525 1424260862 1424260863 15.559824 19.351316 0.000593 0.000478 0.000115 0 0   1 2 2 4 1 1 1 0
23148 53 udp CON 0.000938 130 162 31 29 0 0 dns 554371.0 690831.5625 2 2 0 0 0 0 65 81 0 0 0.0 0.0 1424252047 1424252047 0.006 0.007 0.0 0.0 0.0 0 0   1 1 2 1 1 1 2 0
47439 53 udp INT 1e-05 114 0 254 0 0 0 dns 45600000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424259101 1424259101 0.01 0.0 0.0 0.0 0.0 0 2   24 24 5 5 5 5 28 1
54341 53 udp CON 0.001119 146 178 31 29 0 0 dns 521894.5313 636282.375 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424250337 1424250337 0.01 0.008 0.0 0.0 0.0 0 0   2 2 2 3 1 1 1 0
47439 53 udp INT 4e-06 114 0 254 0 0 0 dns 114000000.0 0.0 2 0 0 0 0 0 57 0 0 0 0.0 0.0 1424253507 1424253507 0.004 0.0 0.0 0.0 0.0 0 2   40 40 28 28 28 13 40 1
21123 6881 tcp FIN 0.019132 1540 1644 31 29 4 4 - 603805.1875 649383.25 16 18 255 255 691752279 2846050910 96 91 0 0 77.314684 2.40457 1424251017 1424251017 1.254467 1.167563 0.000561 0.000448 0.000113 0 0   13 11 8 15 11 1 6 0
16651 80 tcp FIN 1.020741 1684 10168 31 29 3 5 http 12257.76172 75270.8125 14 18 255 255 2765011656 2770658072 120 565 1 3924 8762.956309 7676.295097 1424251099 1424251100 78.488541 60.013529 0.000623 0.000503 0.00012 0 0   2 1 4 9 2 1 1 0
35558 53 udp CON 0.001008 146 178 31 29 0 0 dns 579365.0625 706349.1875 2 2 0 0 0 0 73 89 0 0 0.0 0.0 1424256069 1424256069 0.008 0.006 0.0 0.0 0.0 0 0   2 3 4 2 1 1 2 0
52625 80 tcp FIN 0.021194 1038 820 31 29 2 2 http 343115.9688 278569.4063 8 10 255 255 2580839178 2595631856 130 82 1 81 170.690588 4.454312 1424254563 1424254563 2.978429 2.257 0.001013 0.000879 0.000134 0 0   2 2 4 3 2 1 1 0
48325 2235 tcp FIN 0.009608 2334 16632 31 29 7 12 - 1890091.625 13484597.0 36 38 255 255 3896380020 1759724119 65 438 0 0 16.817769 14.471842 1424256502 1424256502 0.280909 0.257829 0.00073 0.000581 0.000149 0 0   5 2 3 3 1 1 1 0
36308 6881 tcp FIN 0.417204 13454 548216 31 29 21 197 - 256891.125 10488203.0 234 438 255 255 4113808545 4117217873 57 1252 0 0 105.741892 56.242997 1424258675 1424258675 1.789245 0.953602 0.000596 0.000475 0.000121 0 0   10 11 10 9 6 1 6 0
27815 55243 tcp FIN 0.042939 5174 87222 31 29 7 39 - 953352.4375 16073779.0 90 92 255 255 1679712066 3825405002 57 948 0 0 24.846221 24.823922 1424258782 1424258782 0.47882 0.465407 0.000699 0.000572 0.000127 0 0   8 7 2 2 1 1 1 0
